datetime,Q,year,month,day
1936-05-15,43000,1936,5,15
1936-05-16,47400,1936,5,16
1936-05-17,53700,1936,5,17
1936-05-18,60200,1936,5,18
1936-05-19,64100,1936,5,19
1936-05-20,68800,1936,5,20
1936-05-21,71300,1936,5,21
1936-05-22,71300,1936,5,22
1936-05-23,74600,1936,5,23
1936-05-24,72800,1936,5,24
1936-05-25,68600,1936,5,25
1936-05-26,67000,1936,5,26
1936-05-27,65200,1936,5,27
1936-05-28,64600,1936,5,28
1936-05-29,65300,1936,5,29
1936-05-30,65200,1936,5,30
1936-05-31,64200,1936,5,31
1936-06-01,63000,1936,6,1
1936-06-02,66500,1936,6,2
1936-06-03,67900,1936,6,3
1936-06-04,67500,1936,6,4
1936-06-05,62800,1936,6,5
1936-06-06,57000,1936,6,6
1936-06-07,52300,1936,6,7
1936-06-08,48000,1936,6,8
1936-06-09,45700,1936,6,9
1936-06-10,42500,1936,6,10
1936-06-11,45400,1936,6,11
1936-06-12,47400,1936,6,12
1936-06-13,47600,1936,6,13
1936-06-14,46900,1936,6,14
1936-06-15,46200,1936,6,15
1936-06-16,45000,1936,6,16
1936-06-17,44000,1936,6,17
1936-06-18,42200,1936,6,18
1936-06-19,41600,1936,6,19
1936-06-20,39700,1936,6,20
1936-06-21,38100,1936,6,21
1936-06-22,37100,1936,6,22
1936-06-23,35400,1936,6,23
1936-06-24,33300,1936,6,24
1936-06-25,31900,1936,6,25
1936-06-26,31000,1936,6,26
1936-06-27,29500,1936,6,27
1936-06-28,27900,1936,6,28
1936-06-29,26500,1936,6,29
1936-06-30,25400,1936,6,30
1936-07-01,24900,1936,7,1
1936-07-02,23500,1936,7,2
1936-07-03,22600,1936,7,3
1936-07-04,21500,1936,7,4
1936-07-05,19900,1936,7,5
1936-07-06,18100,1936,7,6
1936-07-07,17000,1936,7,7
1936-07-08,15900,1936,7,8
1936-07-09,14800,1936,7,9
1936-07-10,14000,1936,7,10
1936-07-11,14000,1936,7,11
1936-07-12,23800,1936,7,12
1936-07-13,32100,1936,7,13
1936-07-14,23900,1936,7,14
1936-07-15,18100,1936,7,15
1936-07-16,16700,1936,7,16
1936-07-17,16400,1936,7,17
1936-07-18,14800,1936,7,18
1936-07-19,13500,1936,7,19
1936-07-20,13600,1936,7,20
1936-07-21,14800,1936,7,21
1936-07-22,14200,1936,7,22
1936-07-23,13900,1936,7,23
1936-07-24,13000,1936,7,24
1936-07-25,12000,1936,7,25
1936-07-26,10900,1936,7,26
1936-07-27,10100,1936,7,27
1936-07-28,9970,1936,7,28
1936-07-29,10400,1936,7,29
1936-07-30,8640,1936,7,30
1936-07-31,8750,1936,7,31
1936-08-01,9310,1936,8,1
1936-08-02,8900,1936,8,2
1936-08-03,9080,1936,8,3
1936-08-04,11300,1936,8,4
1936-08-05,13700,1936,8,5
1936-08-06,20200,1936,8,6
1936-08-07,25800,1936,8,7
1936-08-08,23100,1936,8,8
1936-08-09,27200,1936,8,9
1936-08-10,25100,1936,8,10
1936-08-11,21700,1936,8,11
1936-08-12,19100,1936,8,12
1936-08-13,17200,1936,8,13
1936-08-14,15200,1936,8,14
1936-08-15,13500,1936,8,15
1936-08-16,12600,1936,8,16
1936-08-17,12600,1936,8,17
1936-08-18,12000,1936,8,18
1936-08-19,11900,1936,8,19
1936-08-20,11500,1936,8,20
1936-08-21,10600,1936,8,21
1936-08-22,10800,1936,8,22
1936-08-23,14500,1936,8,23
1936-08-24,12700,1936,8,24
1936-08-25,11200,1936,8,25
1936-08-26,10700,1936,8,26
1936-08-27,9660,1936,8,27
1936-08-28,8930,1936,8,28
1936-08-29,7750,1936,8,29
1936-08-30,7200,1936,8,30
1936-08-31,10700,1936,8,31
1936-09-01,14200,1936,9,1
1936-09-02,18400,1936,9,2
1936-09-03,16500,1936,9,3
1936-09-04,15200,1936,9,4
1936-09-05,14400,1936,9,5
1936-09-06,12900,1936,9,6
1936-09-07,12800,1936,9,7
1936-09-08,10900,1936,9,8
1936-09-09,10000,1936,9,9
1936-09-10,9470,1936,9,10
1936-09-11,8710,1936,9,11
1936-09-12,7920,1936,9,12
1936-09-13,8200,1936,9,13
1936-09-14,7920,1936,9,14
1936-09-15,7780,1936,9,15
1936-09-16,7440,1936,9,16
1936-09-17,7340,1936,9,17
1936-09-18,7580,1936,9,18
1936-09-19,7300,1936,9,19
1936-09-20,6520,1936,9,20
1936-09-21,6360,1936,9,21
1936-09-22,6610,1936,9,22
1936-09-23,6390,1936,9,23
1936-09-24,6840,1936,9,24
1936-09-25,7370,1936,9,25
1936-09-26,6580,1936,9,26
1936-09-27,6140,1936,9,27
1936-09-28,5420,1936,9,28
1936-09-29,4890,1936,9,29
1936-09-30,4780,1936,9,30
1936-10-01,4870,1936,10,1
1936-10-02,4650,1936,10,2
1936-10-03,4720,1936,10,3
1936-10-04,4820,1936,10,4
1936-10-05,4740,1936,10,5
1936-10-06,4900,1936,10,6
1936-10-07,5150,1936,10,7
1936-10-08,5260,1936,10,8
1936-10-09,5200,1936,10,9
1936-10-10,5340,1936,10,10
1936-10-11,5560,1936,10,11
1936-10-12,5420,1936,10,12
1936-10-13,5390,1936,10,13
1936-10-14,5390,1936,10,14
1936-10-15,5390,1936,10,15
1936-10-16,5360,1936,10,16
1936-10-17,5340,1936,10,17
1936-10-18,5130,1936,10,18
1936-10-19,5070,1936,10,19
1936-10-20,5280,1936,10,20
1936-10-21,5530,1936,10,21
1936-10-22,5530,1936,10,22
1936-10-23,6280,1936,10,23
1936-10-24,6840,1936,10,24
1936-10-25,7150,1936,10,25
1936-10-26,7020,1936,10,26
1936-10-27,6770,1936,10,27
1936-10-28,6770,1936,10,28
1936-10-29,6520,1936,10,29
1936-10-30,6430,1936,10,30
1936-10-31,6960,1936,10,31
1936-11-01,9450,1936,11,1
1936-11-02,9710,1936,11,2
1936-11-03,9390,1936,11,3
1936-11-04,9240,1936,11,4
1936-11-05,8810,1936,11,5
1936-11-06,8520,1936,11,6
1936-11-07,8050,1936,11,7
1936-11-08,7710,1936,11,8
1936-11-09,7310,1936,11,9
1936-11-10,6900,1936,11,10
1936-11-11,6900,1936,11,11
1936-11-12,7120,1936,11,12
1936-11-13,7280,1936,11,13
1936-11-14,7120,1936,11,14
1936-11-15,7090,1936,11,15
1936-11-16,6930,1936,11,16
1936-11-17,6930,1936,11,17
1936-11-18,6930,1936,11,18
1936-11-19,6840,1936,11,19
1936-11-20,6650,1936,11,20
1936-11-21,6710,1936,11,21
1936-11-22,7020,1936,11,22
1936-11-23,7020,1936,11,23
1936-11-24,6960,1936,11,24
1936-11-25,6870,1936,11,25
1936-11-26,6800,1936,11,26
1936-11-27,6710,1936,11,27
1936-11-28,6710,1936,11,28
1936-11-29,6620,1936,11,29
1936-11-30,6310,1936,11,30
1936-12-01,6190,1936,12,1
1936-12-02,6070,1936,12,2
1936-12-03,5950,1936,12,3
1936-12-04,5720,1936,12,4
1936-12-05,5530,1936,12,5
1936-12-06,5470,1936,12,6
1936-12-07,5280,1936,12,7
1936-12-08,5130,1936,12,8
1936-12-09,4940,1936,12,9
1936-12-10,4820,1936,12,10
1936-12-11,4650,1936,12,11
1936-12-12,4380,1936,12,12
1936-12-13,4170,1936,12,13
1936-12-14,3990,1936,12,14
1936-12-15,3830,1936,12,15
1936-12-16,3750,1936,12,16
1936-12-17,3810,1936,12,17
1936-12-18,4170,1936,12,18
1936-12-19,4670,1936,12,19
1936-12-20,4970,1936,12,20
1936-12-21,5180,1936,12,21
1936-12-22,5280,1936,12,22
1936-12-23,5310,1936,12,23
1936-12-24,5500,1936,12,24
1936-12-25,5530,1936,12,25
1936-12-26,5360,1936,12,26
1936-12-27,5310,1936,12,27
1936-12-28,5720,1936,12,28
1936-12-29,6400,1936,12,29
1936-12-30,5810,1936,12,30
1936-12-31,5580,1936,12,31
1937-01-01,5670,1937,1,1
1937-01-02,5420,1937,1,2
1937-01-03,5050,1937,1,3
1937-01-04,4740,1937,1,4
1937-01-05,4220,1937,1,5
1937-01-06,3460,1937,1,6
1937-01-07,3180,1937,1,7
1937-01-08,3160,1937,1,8
1937-01-09,2660,1937,1,9
1937-01-10,2540,1937,1,10
1937-01-11,2350,1937,1,11
1937-01-12,1560,1937,1,12
1937-01-13,2000,1937,1,13
1937-01-14,3000,1937,1,14
1937-01-15,2790,1937,1,15
1937-01-16,2340,1937,1,16
1937-01-17,2590,1937,1,17
1937-01-18,3060,1937,1,18
1937-01-19,3600,1937,1,19
1937-01-20,3600,1937,1,20
1937-01-21,3500,1937,1,21
1937-01-22,3220,1937,1,22
1937-01-23,2730,1937,1,23
1937-01-24,2590,1937,1,24
1937-01-25,2250,1937,1,25
1937-01-26,2250,1937,1,26
1937-01-27,2600,1937,1,27
1937-01-28,2770,1937,1,28
1937-01-29,2960,1937,1,29
1937-01-30,3360,1937,1,30
1937-01-31,4240,1937,1,31
1937-02-01,4340,1937,2,1
1937-02-02,4460,1937,2,2
1937-02-03,4550,1937,2,3
1937-02-04,4580,1937,2,4
1937-02-05,4670,1937,2,5
1937-02-06,4970,1937,2,6
1937-02-07,6330,1937,2,7
1937-02-08,9940,1937,2,8
1937-02-09,8260,1937,2,9
1937-02-10,8700,1937,2,10
1937-02-11,7310,1937,2,11
1937-02-12,7020,1937,2,12
1937-02-13,7210,1937,2,13
1937-02-14,7710,1937,2,14
1937-02-15,7090,1937,2,15
1937-02-16,10000,1937,2,16
1937-02-17,9550,1937,2,17
1937-02-18,10800,1937,2,18
1937-02-19,10600,1937,2,19
1937-02-20,9120,1937,2,20
1937-02-21,9280,1937,2,21
1937-02-22,8260,1937,2,22
1937-02-23,7440,1937,2,23
1937-02-24,7150,1937,2,24
1937-02-25,6900,1937,2,25
1937-02-26,6650,1937,2,26
1937-02-27,6900,1937,2,27
1937-02-28,7090,1937,2,28
1937-03-01,7180,1937,3,1
1937-03-02,7340,1937,3,2
1937-03-03,7340,1937,3,3
1937-03-04,7250,1937,3,4
1937-03-05,7150,1937,3,5
1937-03-06,7180,1937,3,6
1937-03-07,7180,1937,3,7
1937-03-08,7210,1937,3,8
1937-03-09,7380,1937,3,9
1937-03-10,7540,1937,3,10
1937-03-11,7950,1937,3,11
1937-03-12,8220,1937,3,12
1937-03-13,8780,1937,3,13
1937-03-14,9470,1937,3,14
1937-03-15,10200,1937,3,15
1937-03-16,11400,1937,3,16
1937-03-17,11800,1937,3,17
1937-03-18,12600,1937,3,18
1937-03-19,14400,1937,3,19
1937-03-20,19200,1937,3,20
1937-03-21,17900,1937,3,21
1937-03-22,17800,1937,3,22
1937-03-23,17300,1937,3,23
1937-03-24,16500,1937,3,24
1937-03-25,16600,1937,3,25
1937-03-26,16000,1937,3,26
1937-03-27,14200,1937,3,27
1937-03-28,13400,1937,3,28
1937-03-29,12400,1937,3,29
1937-03-30,11600,1937,3,30
1937-03-31,11500,1937,3,31
1937-04-01,10900,1937,4,1
1937-04-02,10100,1937,4,2
1937-04-03,9910,1937,4,3
1937-04-04,12000,1937,4,4
1937-04-05,13000,1937,4,5
1937-04-06,12400,1937,4,6
1937-04-07,11700,1937,4,7
1937-04-08,11900,1937,4,8
1937-04-09,12700,1937,4,9
1937-04-10,12900,1937,4,10
1937-04-11,14500,1937,4,11
1937-04-12,16700,1937,4,12
1937-04-13,17800,1937,4,13
1937-04-14,19500,1937,4,14
1937-04-15,21200,1937,4,15
1937-04-16,23600,1937,4,16
1937-04-17,28200,1937,4,17
1937-04-18,37700,1937,4,18
1937-04-19,44800,1937,4,19
1937-04-20,41200,1937,4,20
1937-04-21,41700,1937,4,21
1937-04-22,43000,1937,4,22
1937-04-23,40600,1937,4,23
1937-04-24,39500,1937,4,24
1937-04-25,42700,1937,4,25
1937-04-26,39200,1937,4,26
1937-04-27,33200,1937,4,27
1937-04-28,31100,1937,4,28
1937-04-29,32600,1937,4,29
1937-04-30,36200,1937,4,30
1937-05-01,34200,1937,5,1
1937-05-02,29400,1937,5,2
1937-05-03,26200,1937,5,3
1937-05-04,25700,1937,5,4
1937-05-05,28100,1937,5,5
1937-05-06,33800,1937,5,6
1937-05-07,39200,1937,5,7
1937-05-08,43200,1937,5,8
1937-05-09,43100,1937,5,9
1937-05-10,46300,1937,5,10
1937-05-11,52100,1937,5,11
1937-05-12,60900,1937,5,12
1937-05-13,66900,1937,5,13
1937-05-14,70900,1937,5,14
1937-05-15,69400,1937,5,15
1937-05-16,71100,1937,5,16
1937-05-17,73400,1937,5,17
1937-05-18,77500,1937,5,18
1937-05-19,81000,1937,5,19
1937-05-20,82000,1937,5,20
1937-05-21,81300,1937,5,21
1937-05-22,75700,1937,5,22
1937-05-23,71800,1937,5,23
1937-05-24,69500,1937,5,24
1937-05-25,68300,1937,5,25
1937-05-26,64800,1937,5,26
1937-05-27,61700,1937,5,27
1937-05-28,57000,1937,5,28
1937-05-29,51400,1937,5,29
1937-05-30,47400,1937,5,30
1937-05-31,48700,1937,5,31
1937-06-01,55400,1937,6,1
1937-06-02,65700,1937,6,2
1937-06-03,60900,1937,6,3
1937-06-04,56800,1937,6,4
1937-06-05,54500,1937,6,5
1937-06-06,54500,1937,6,6
1937-06-07,53200,1937,6,7
1937-06-08,49100,1937,6,8
1937-06-09,44500,1937,6,9
1937-06-10,40500,1937,6,10
1937-06-11,37500,1937,6,11
1937-06-12,35000,1937,6,12
1937-06-13,32800,1937,6,13
1937-06-14,32200,1937,6,14
1937-06-15,31900,1937,6,15
1937-06-16,33900,1937,6,16
1937-06-17,33700,1937,6,17
1937-06-18,32300,1937,6,18
1937-06-19,30300,1937,6,19
1937-06-20,30900,1937,6,20
1937-06-21,32400,1937,6,21
1937-06-22,33200,1937,6,22
1937-06-23,33700,1937,6,23
1937-06-24,33300,1937,6,24
1937-06-25,32900,1937,6,25
1937-06-26,32500,1937,6,26
1937-06-27,32800,1937,6,27
1937-06-28,29300,1937,6,28
1937-06-29,29200,1937,6,29
1937-06-30,30900,1937,6,30
1937-07-01,29500,1937,7,1
1937-07-02,27800,1937,7,2
1937-07-03,26000,1937,7,3
1937-07-04,24100,1937,7,4
1937-07-05,22200,1937,7,5
1937-07-06,20800,1937,7,6
1937-07-07,19600,1937,7,7
1937-07-08,17600,1937,7,8
1937-07-09,17800,1937,7,9
1937-07-10,17700,1937,7,10
1937-07-11,18300,1937,7,11
1937-07-12,23700,1937,7,12
1937-07-13,26200,1937,7,13
1937-07-14,28100,1937,7,14
1937-07-15,31500,1937,7,15
1937-07-16,31800,1937,7,16
1937-07-17,31800,1937,7,17
1937-07-18,32800,1937,7,18
1937-07-19,30300,1937,7,19
1937-07-20,26600,1937,7,20
1937-07-21,23000,1937,7,21
1937-07-22,19700,1937,7,22
1937-07-23,17600,1937,7,23
1937-07-24,15400,1937,7,24
1937-07-25,13900,1937,7,25
1937-07-26,12300,1937,7,26
1937-07-27,11600,1937,7,27
1937-07-28,11100,1937,7,28
1937-07-29,11100,1937,7,29
1937-07-30,12000,1937,7,30
1937-07-31,13200,1937,7,31
1937-08-01,11900,1937,8,1
1937-08-02,11200,1937,8,2
1937-08-03,10600,1937,8,3
1937-08-04,9870,1937,8,4
1937-08-05,9990,1937,8,5
1937-08-06,9390,1937,8,6
1937-08-07,9240,1937,8,7
1937-08-08,8190,1937,8,8
1937-08-09,7670,1937,8,9
1937-08-10,7120,1937,8,10
1937-08-11,6870,1937,8,11
1937-08-12,7150,1937,8,12
1937-08-13,7050,1937,8,13
1937-08-14,6340,1937,8,14
1937-08-15,5610,1937,8,15
1937-08-16,5260,1937,8,16
1937-08-17,4900,1937,8,17
1937-08-18,4620,1937,8,18
1937-08-19,4620,1937,8,19
1937-08-20,4360,1937,8,20
1937-08-21,4030,1937,8,21
1937-08-22,4080,1937,8,22
1937-08-23,4840,1937,8,23
1937-08-24,4460,1937,8,24
1937-08-25,4190,1937,8,25
1937-08-26,4170,1937,8,26
1937-08-27,4150,1937,8,27
1937-08-28,4240,1937,8,28
1937-08-29,3920,1937,8,29
1937-08-30,4010,1937,8,30
1937-08-31,7730,1937,8,31
1937-09-01,9710,1937,9,1
1937-09-02,12200,1937,9,2
1937-09-03,13200,1937,9,3
1937-09-04,13300,1937,9,4
1937-09-05,12500,1937,9,5
1937-09-06,10600,1937,9,6
1937-09-07,9010,1937,9,7
1937-09-08,8120,1937,9,8
1937-09-09,7640,1937,9,9
1937-09-10,7280,1937,9,10
1937-09-11,6770,1937,9,11
1937-09-12,6770,1937,9,12
1937-09-13,6990,1937,9,13
1937-09-14,6650,1937,9,14
1937-09-15,5900,1937,9,15
1937-09-16,5420,1937,9,16
1937-09-17,5130,1937,9,17
1937-09-18,4800,1937,9,18
1937-09-19,4460,1937,9,19
1937-09-20,4120,1937,9,20
1937-09-21,4030,1937,9,21
1937-09-22,3830,1937,9,22
1937-09-23,4030,1937,9,23
1937-09-24,3700,1937,9,24
1937-09-25,4030,1937,9,25
1937-09-26,3830,1937,9,26
1937-09-27,3590,1937,9,27
1937-09-28,3790,1937,9,28
1937-09-29,4620,1937,9,29
1937-09-30,7390,1937,9,30
1937-10-01,15000,1937,10,1
1937-10-02,22600,1937,10,2
1937-10-03,10700,1937,10,3
1937-10-04,7640,1937,10,4
1937-10-05,6370,1937,10,5
1937-10-06,5780,1937,10,6
1937-10-07,5500,1937,10,7
1937-10-08,5360,1937,10,8
1937-10-09,5420,1937,10,9
1937-10-10,5450,1937,10,10
1937-10-11,5280,1937,10,11
1937-10-12,4940,1937,10,12
1937-10-13,4770,1937,10,13
1937-10-14,4770,1937,10,14
1937-10-15,4800,1937,10,15
1937-10-16,4820,1937,10,16
1937-10-17,4900,1937,10,17
1937-10-18,5420,1937,10,18
1937-10-19,7740,1937,10,19
1937-10-20,9160,1937,10,20
1937-10-21,8080,1937,10,21
1937-10-22,7570,1937,10,22
1937-10-23,7780,1937,10,23
1937-10-24,7670,1937,10,24
1937-10-25,7780,1937,10,25
1937-10-26,7740,1937,10,26
1937-10-27,7250,1937,10,27
1937-10-28,6930,1937,10,28
1937-10-29,6990,1937,10,29
1937-10-30,7050,1937,10,30
1937-10-31,6840,1937,10,31
1937-11-01,6770,1937,11,1
1937-11-02,6520,1937,11,2
1937-11-03,6520,1937,11,3
1937-11-04,6490,1937,11,4
1937-11-05,6160,1937,11,5
1937-11-06,6160,1937,11,6
1937-11-07,6250,1937,11,7
1937-11-08,6250,1937,11,8
1937-11-09,6280,1937,11,9
1937-11-10,6430,1937,11,10
1937-11-11,6680,1937,11,11
1937-11-12,7210,1937,11,12
1937-11-13,7020,1937,11,13
1937-11-14,6620,1937,11,14
1937-11-15,6400,1937,11,15
1937-11-16,6340,1937,11,16
1937-11-17,6340,1937,11,17
1937-11-18,6220,1937,11,18
1937-11-19,6100,1937,11,19
1937-11-20,5920,1937,11,20
1937-11-21,5870,1937,11,21
1937-11-22,6040,1937,11,22
1937-11-23,6100,1937,11,23
1937-11-24,6100,1937,11,24
1937-11-25,5980,1937,11,25
1937-11-26,5980,1937,11,26
1937-11-27,6100,1937,11,27
1937-11-28,6340,1937,11,28
1937-11-29,6340,1937,11,29
1937-11-30,6250,1937,11,30
1937-12-01,6130,1937,12,1
1937-12-02,5950,1937,12,2
1937-12-03,5920,1937,12,3
1937-12-04,5840,1937,12,4
1937-12-05,5840,1937,12,5
1937-12-06,5900,1937,12,6
1937-12-07,5780,1937,12,7
1937-12-08,5840,1937,12,8
1937-12-09,5900,1937,12,9
1937-12-10,6130,1937,12,10
1937-12-11,6040,1937,12,11
1937-12-12,5900,1937,12,12
1937-12-13,7880,1937,12,13
1937-12-14,7050,1937,12,14
1937-12-15,6680,1937,12,15
1937-12-16,6930,1937,12,16
1937-12-17,8300,1937,12,17
1937-12-18,8120,1937,12,18
1937-12-19,7600,1937,12,19
1937-12-20,7500,1937,12,20
1937-12-21,7200,1937,12,21
1937-12-22,6700,1937,12,22
1937-12-23,6300,1937,12,23
1937-12-24,6100,1937,12,24
1937-12-25,5800,1937,12,25
1937-12-26,5450,1937,12,26
1937-12-27,5100,1937,12,27
1937-12-28,4840,1937,12,28
1937-12-29,4720,1937,12,29
1937-12-30,4720,1937,12,30
1937-12-31,4700,1937,12,31
1938-01-01,4740,1938,1,1
1938-01-02,4580,1938,1,2
1938-01-03,4380,1938,1,3
1938-01-04,4260,1938,1,4
1938-01-05,4380,1938,1,5
1938-01-06,4770,1938,1,6
1938-01-07,4920,1938,1,7
1938-01-08,5200,1938,1,8
1938-01-09,5390,1938,1,9
1938-01-10,5340,1938,1,10
1938-01-11,4940,1938,1,11
1938-01-12,4550,1938,1,12
1938-01-13,4220,1938,1,13
1938-01-14,4190,1938,1,14
1938-01-15,4290,1938,1,15
1938-01-16,4580,1938,1,16
1938-01-17,4870,1938,1,17
1938-01-18,5150,1938,1,18
1938-01-19,5560,1938,1,19
1938-01-20,6220,1938,1,20
1938-01-21,7050,1938,1,21
1938-01-22,6840,1938,1,22
1938-01-23,6490,1938,1,23
1938-01-24,6490,1938,1,24
1938-01-25,6220,1938,1,25
1938-01-26,5840,1938,1,26
1938-01-27,5500,1938,1,27
1938-01-28,5150,1938,1,28
1938-01-29,4770,1938,1,29
1938-01-30,4460,1938,1,30
1938-01-31,4670,1938,1,31
1938-02-01,5070,1938,2,1
1938-02-02,5260,1938,2,2
1938-02-03,5130,1938,2,3
1938-02-04,5310,1938,2,4
1938-02-05,5610,1938,2,5
1938-02-06,5750,1938,2,6
1938-02-07,5840,1938,2,7
1938-02-08,5950,1938,2,8
1938-02-09,6040,1938,2,9
1938-02-10,5920,1938,2,10
1938-02-11,5810,1938,2,11
1938-02-12,5610,1938,2,12
1938-02-13,5980,1938,2,13
1938-02-14,7310,1938,2,14
1938-02-15,7440,1938,2,15
1938-02-16,7980,1938,2,16
1938-02-17,8160,1938,2,17
1938-02-18,7810,1938,2,18
1938-02-19,7500,1938,2,19
1938-02-20,7200,1938,2,20
1938-02-21,6900,1938,2,21
1938-02-22,6500,1938,2,22
1938-02-23,6070,1938,2,23
1938-02-24,5780,1938,2,24
1938-02-25,5530,1938,2,25
1938-02-26,5390,1938,2,26
1938-02-27,5670,1938,2,27
1938-02-28,6010,1938,2,28
1938-03-01,6370,1938,3,1
1938-03-02,7150,1938,3,2
1938-03-03,11600,1938,3,3
1938-03-04,18600,1938,3,4
1938-03-05,19800,1938,3,5
1938-03-06,20500,1938,3,6
1938-03-07,19800,1938,3,7
1938-03-08,17400,1938,3,8
1938-03-09,15700,1938,3,9
1938-03-10,13600,1938,3,10
1938-03-11,12100,1938,3,11
1938-03-12,10700,1938,3,12
1938-03-13,10700,1938,3,13
1938-03-14,11400,1938,3,14
1938-03-15,10100,1938,3,15
1938-03-16,10500,1938,3,16
1938-03-17,11000,1938,3,17
1938-03-18,10500,1938,3,18
1938-03-19,10100,1938,3,19
1938-03-20,10500,1938,3,20
1938-03-21,11200,1938,3,21
1938-03-22,11400,1938,3,22
1938-03-23,10700,1938,3,23
1938-03-24,11000,1938,3,24
1938-03-25,11000,1938,3,25
1938-03-26,10700,1938,3,26
1938-03-27,11400,1938,3,27
1938-03-28,13600,1938,3,28
1938-03-29,15700,1938,3,29
1938-03-30,15700,1938,3,30
1938-03-31,15100,1938,3,31
1938-04-01,14100,1938,4,1
1938-04-02,12300,1938,4,2
1938-04-03,11200,1938,4,3
1938-04-04,10100,1938,4,4
1938-04-05,9280,1938,4,5
1938-04-06,8890,1938,4,6
1938-04-07,9280,1938,4,7
1938-04-08,10100,1938,4,8
1938-04-09,10300,1938,4,9
1938-04-10,11000,1938,4,10
1938-04-11,11400,1938,4,11
1938-04-12,10700,1938,4,12
1938-04-13,10500,1938,4,13
1938-04-14,11900,1938,4,14
1938-04-15,16200,1938,4,15
1938-04-16,19800,1938,4,16
1938-04-17,21800,1938,4,17
1938-04-18,19800,1938,4,18
1938-04-19,18000,1938,4,19
1938-04-20,21100,1938,4,20
1938-04-21,31400,1938,4,21
1938-04-22,42300,1938,4,22
1938-04-23,46500,1938,4,23
1938-04-24,53000,1938,4,24
1938-04-25,57600,1938,4,25
1938-04-26,61100,1938,4,26
1938-04-27,64500,1938,4,27
1938-04-28,65700,1938,4,28
1938-04-29,64500,1938,4,29
1938-04-30,57600,1938,4,30
1938-05-01,59900,1938,5,1
1938-05-02,64500,1938,5,2
1938-05-03,69000,1938,5,3
1938-05-04,69000,1938,5,4
1938-05-05,61100,1938,5,5
1938-05-06,56400,1938,5,6
1938-05-07,50800,1938,5,7
1938-05-08,44400,1938,5,8
1938-05-09,40300,1938,5,9
1938-05-10,36600,1938,5,10
1938-05-11,32200,1938,5,11
1938-05-12,29800,1938,5,12
1938-05-13,26700,1938,5,13
1938-05-14,26000,1938,5,14
1938-05-15,28200,1938,5,15
1938-05-16,30600,1938,5,16
1938-05-17,45400,1938,5,17
1938-05-18,61100,1938,5,18
1938-05-19,66800,1938,5,19
1938-05-20,69000,1938,5,20
1938-05-21,70200,1938,5,21
1938-05-22,71300,1938,5,22
1938-05-23,67900,1938,5,23
1938-05-24,66800,1938,5,24
1938-05-25,62200,1938,5,25
1938-05-26,58700,1938,5,26
1938-05-27,56400,1938,5,27
1938-05-28,56400,1938,5,28
1938-05-29,62200,1938,5,29
1938-05-30,71300,1938,5,30
1938-05-31,80700,1938,5,31
1938-06-01,88600,1938,6,1
1938-06-02,95900,1938,6,2
1938-06-03,93800,1938,6,3
1938-06-04,91700,1938,6,4
1938-06-05,91700,1938,6,5
1938-06-06,97000,1938,6,6
1938-06-07,100000,1938,6,7
1938-06-08,99200,1938,6,8
1938-06-09,98100,1938,6,9
1938-06-10,91700,1938,6,10
1938-06-11,84700,1938,6,11
1938-06-12,81700,1938,6,12
1938-06-13,78700,1938,6,13
1938-06-14,74500,1938,6,14
1938-06-15,73400,1938,6,15
1938-06-16,79700,1938,6,16
1938-06-17,76600,1938,6,17
1938-06-18,70200,1938,6,18
1938-06-19,65700,1938,6,19
1938-06-20,63400,1938,6,20
1938-06-21,62200,1938,6,21
1938-06-22,58700,1938,6,22
1938-06-23,61100,1938,6,23
1938-06-24,66800,1938,6,24
1938-06-25,73400,1938,6,25
1938-06-26,73400,1938,6,26
1938-06-27,67900,1938,6,27
1938-06-28,61100,1938,6,28
1938-06-29,66800,1938,6,29
1938-06-30,64500,1938,6,30
1938-07-01,59900,1938,7,1
1938-07-02,64500,1938,7,2
1938-07-03,63400,1938,7,3
1938-07-04,54200,1938,7,4
1938-07-05,47500,1938,7,5
1938-07-06,45400,1938,7,6
1938-07-07,42300,1938,7,7
1938-07-08,38400,1938,7,8
1938-07-09,35700,1938,7,9
1938-07-10,33100,1938,7,10
1938-07-11,29800,1938,7,11
1938-07-12,26700,1938,7,12
1938-07-13,24500,1938,7,13
1938-07-14,23800,1938,7,14
1938-07-15,21800,1938,7,15
1938-07-16,21100,1938,7,16
1938-07-17,20500,1938,7,17
1938-07-18,20500,1938,7,18
1938-07-19,19800,1938,7,19
1938-07-20,19200,1938,7,20
1938-07-21,18000,1938,7,21
1938-07-22,16200,1938,7,22
1938-07-23,15700,1938,7,23
1938-07-24,15700,1938,7,24
1938-07-25,14600,1938,7,25
1938-07-26,14100,1938,7,26
1938-07-27,13600,1938,7,27
1938-07-28,12600,1938,7,28
1938-07-29,11900,1938,7,29
1938-07-30,11900,1938,7,30
1938-07-31,11600,1938,7,31
1938-08-01,11000,1938,8,1
1938-08-02,11200,1938,8,2
1938-08-03,11000,1938,8,3
1938-08-04,10300,1938,8,4
1938-08-05,9470,1938,8,5
1938-08-06,8700,1938,8,6
1938-08-07,8520,1938,8,7
1938-08-08,9080,1938,8,8
1938-08-09,7980,1938,8,9
1938-08-10,8330,1938,8,10
1938-08-11,8160,1938,8,11
1938-08-12,7980,1938,8,12
1938-08-13,12100,1938,8,13
1938-08-14,10700,1938,8,14
